acid,currency,curve_type,yield_tomaturity,vir_model,asset_type,valdate,maturity,duration,oas,market_value_usd,convexity,oas_fv,credit_loss_fv,tax_benefit_fv,credit_fv_valdate,shift_yield,shift_yield_fv,termspread,credit_free_yield_fv,termspread_fv,rollspread,rollspread_fv,yield_tomaturity_fv,fx_usd_unhedged_1,fx_usd_unhedged_10,fx_usd_unhedged_20,fx_usd_unhedged_30,fx_usd_unhedged_fair,fx_usd_hedged_fair,local_nominal_1,local_real_1,usd_unhedged_1,usd_hedged_1,fx_usd_hedged_1,income_contrib_1,rollyield_contrib_1,creditloss_contrib_1,price_contrib_1,inflation_contrib_1,local_nominal_10,local_real_10,usd_unhedged_10,usd_hedged_10,fx_usd_hedged_10,income_contrib_10,rollyield_contrib_10,creditloss_contrib_10,price_contrib_10,inflation_contrib_10,local_nominal_20,local_real_20,usd_unhedged_20,usd_hedged_20,fx_usd_hedged_20,income_contrib_20,rollyield_contrib_20,creditloss_contrib_20,price_contrib_20,inflation_contrib_20,local_nominal_30,local_real_30,usd_unhedged_30,usd_hedged_30,fx_usd_hedged_30,income_contrib_30,rollyield_contrib_30,creditloss_contrib_30,price_contrib_30,inflation_contrib_30,nominal_vir_fair,real_vir_fair,usd_unhedged_fair,usd_hedged_fair,income_contrib_fair,rollyield_contrib_fair,creditloss_contrib_fair,price_contrib_fair,inflation_contrib_fair,missing_components
JP Corp,JPY,nominal,2.27111447009578,Cashflow,Conventional,2026-05-31,4.4011001275823265,4.113012267152337,0.4588585294430727,77015.6988202765,0.347150438285485,0.42,-0.39,0.0,2023-12-31,2.8142,2.6,-1.0019440593472928,2.3430495057412046,-0.25695049425879546,0.2098,0.04499999999999993,2.7630495057412046,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.02312106339607678,-0.004180974876070942,0.6281307616616576,0.05211745282147007,0.02834111276054152,0.022711144700957798,0.007951275314858898,-0.0039000000000000003,-0.0036049567469682575,0.027416666666666645,0.023372570701679418,0.002481577063907059,0.07638723614114884,0.04180297754791251,0.01800947902443406,0.02540680236136221,0.004901065417538723,-0.0039000000000000003,-0.002962870778340787,0.020839279360084006,0.024547981484712045,0.004045814368933698,0.052808973278716476,0.03706599380390729,0.01221808304288019,0.02681317370938713,0.003375960468878636,-0.0039000000000000003,-0.0016697324702137362,0.020419553393252743,0.02469210153770418,0.00432471460522077,0.04481203726932059,0.03540742853148071,0.010457118755669903,0.027085614158728778,0.002867592152658606,-0.0039000000000000003,-0.0012881453494406614,0.02027968309083117,0.025581350577630592,0.005471912331010298,0.029603238226954653,0.031103325544029836,0.027630495057412045,0.0018508555202185488,-0.0039000000000000003,6.24432745233161e-05,0.02,
JP IL,JPY,real,-0.22383747524042502,composite,Linkers,2026-05-31,4.891944479143934,0.04530021335337845,0.004511984154687681,44905.26846907887,0.5782431328406603,0.0,0.0,0.0,,0.6328,0.6,-0.8611494593951127,0.3642521746931731,-0.23574782530682675,0.347032799090954,0.041908281512764475,0.3642521746931731,0.5913373499098471,0.05180387569223165,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.005384238864414969,0.03217068179159961,0.004627153986470637,0.6425317574168842,0.06142354747238033,0.02834111276054152,-0.002299743526866,-0.0005857458493442268,0.0,0.035143800525234435,0.02741666666666664,0.024769642974456774,0.003850129686268145,0.07785668217227823,0.04322521036448208,0.01800947902443406,0.0004918707848753973,-0.0002729374162960607,0.0,0.024539523609276064,0.020839279360084003,0.025197282224530115,0.0046821219912826385,0.05347618424159043,0.03772322775408441,0.01221808304288019,0.0021503075254573367,-0.00011653319977197752,0.0,0.023113556522361717,0.020419553393252743,0.02528668649794183,0.004907481242733759,0.04541829696694418,0.036008231137258095,0.010457118755669901,0.0026721393182434104,-6.439846093061658e-05,0.0,0.022617647138892583,0.020279683090831165,0.023755243198622465,0.0036816109790416044,0.02776996964253862,0.029267385966701007,0.0037153721818703658,3.98710167521054e-05,0.0,0.01992483993837062,0.02,"JP IL: 10-20, JP IL: 20+"
JP IL: 1-10,JPY,real,-0.22383747524042502,composite,Linkers,2026-05-31,4.891944479143934,0.04530021335337845,0.004511984154687681,44905.26846907887,0.5782431328406603,0.0,0.0,0.0,,0.6328,0.6,-0.8611494593951127,0.3642521746931731,-0.23574782530682675,0.347032799090954,0.041908281512764475,0.3642521746931731,0.5913373499098471,0.05180387569223165,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.005384238864414969,0.03217068179159961,0.004627153986470637,0.6425317574168842,0.06142354747238033,0.02834111276054152,-0.002299743526866,-0.0005857458493442268,0.0,0.035143800525234435,0.02741666666666664,0.024769642974456774,0.003850129686268145,0.07785668217227823,0.04322521036448208,0.01800947902443406,0.0004918707848753973,-0.0002729374162960607,0.0,0.024539523609276064,0.020839279360084003,0.025197282224530115,0.0046821219912826385,0.05347618424159043,0.03772322775408441,0.01221808304288019,0.0021503075254573367,-0.00011653319977197752,0.0,0.023113556522361717,0.020419553393252743,0.02528668649794183,0.004907481242733759,0.04541829696694418,0.036008231137258095,0.010457118755669901,0.0026721393182434104,-6.439846093061658e-05,0.0,0.022617647138892583,0.020279683090831165,0.023755243198622465,0.0036816109790416044,0.02776996964253862,0.029267385966701007,0.0037153721818703658,3.98710167521054e-05,0.0,0.01992483993837062,0.02,
JP IL: 1-3,JPY,real,-0.43709050343158223,Cashflow,Linkers,2026-05-31,2.2800407916869037,-0.49274080918762264,0.015058757997182462,16502.929899750616,0.11054449638290169,0.0,0.0,0.0,,0.6328,0.6,-1.0849492614287648,0.2440020395843452,-0.3559979604156548,0.6314282698112429,0.03560081583373806,0.2440020395843452,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.029584763785549306,0.0021102413355984506,0.638416689510052,0.05876434167253097,0.02834111276054152,-0.004490740680673315,-0.002817716264298247,0.0,0.03715161799507771,0.027416666666666645,0.022645990381900072,0.0017698290596230848,0.07562301614480327,0.04106331189510448,0.01800947902443406,-0.0012578694546229088,-0.0014965680061574016,0.0,0.025468649212559535,0.020839279360084006,0.022855111813855578,0.0023868206097223954,0.05106940772173174,0.03535244051083164,0.01221808304288019,0.0006622693481263007,-0.0008359938770869785,0.0,0.023033404215750064,0.020419553393252743,0.022887020032575478,0.002555511968880486,0.04297151280155065,0.0335834710746894,0.010457118755669903,0.0012712873254245138,-0.000615802500730171,0.0,0.02221777205082498,0.02027968309083117,0.022313401055743802,0.002268040250729131,0.026322473216746634,0.02781778060132023,0.002488820803760321,-0.0001754197480165562,0.0,0.01995428304067226,0.02,
JP IL: 3-5,JPY,real,-0.7437862660956306,Cashflow,Linkers,2026-05-31,4.350486750995578,-0.09600251728597647,-0.012827863223557359,7946.7981239865,0.4060481600231719,0.0,0.0,0.0,,0.6328,0.6,-1.3637584028720733,0.340771903794801,-0.259228096205199,0.08675000000000005,0.044999999999999984,0.340771903794801,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.018814320018660124,-0.008372792584644184,0.6212772800686974,0.047688651544363525,0.02834111276054152,-0.007641784062244191,-7.927407864889511e-05,0.0,0.026741226730797818,0.027416666666666645,0.016720999146087046,-0.004034210181037001,0.06939108739953248,0.03503161465391025,0.01800947902443406,-0.002535312236382863,-6.123760571379226e-05,0.0,0.019367679870885723,0.020839279360084006,0.020905018786064655,0.0004757507744708178,0.049065523593814664,0.03337852108448569,0.01221808304288019,0.0005175411921274169,-5.2219369246240825e-05,0.0,0.020430217914756632,0.020419553393252743,0.022234480977643578,0.0019159431665742854,0.0423061610745703,0.032924108341367386,0.010457118755669903,0.001503923188053645,-4.921329042372368e-05,0.0,0.020749661890242965,0.02027968309083117,0.02343267228592836,0.003365364986204211,0.027446133745873125,0.02894307825516229,0.00347587341870697,-4.32011327786894e-05,0.0,0.01993173404358961,0.02,
JP IL: 5-7,JPY,real,-0.0866244437004639,Cashflow,Linkers,2026-05-31,6.297766921778314,0.4010370816840144,0.0,10687.763219016833,0.8029074206331253,0.0,0.0,0.0,,0.6328,0.6,-0.719424443700464,0.42839951148002414,-0.17160048851997584,0.26295,0.044999999999999984,0.42839951148002414,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.03684217054665684,0.009173983823496101,0.6499656719524907,0.06622743141700416,0.02834111276054152,-0.0008899939719858502,0.0009671209743350851,0.0,0.03676310049157783,0.027416666666666645,0.02727962981768628,0.0063088779867870315,0.08049669606192356,0.0457804007631164,0.01800947902443406,0.001556950307696142,0.0005737938305464457,0.0,0.025094499933691727,0.020839279360084006,0.027119570531267456,0.006565943504056593,0.055451496686820256,0.03966900273898588,0.01221808304288019,0.0030099141461609924,0.00037713025865212613,0.0,0.023651256294212164,0.020419553393252743,0.027009059740212837,0.006595619574620626,0.047174489186533775,0.037748615441065114,0.010457118755669903,0.0034632925530501046,0.0003115757346873527,0.0,0.023145715371570175,0.02027968309083117,0.02455014170385389,0.004460923239072434,0.028567985396810158,0.030066564395357487,0.004369675017096246,0.00018046668675780641,0.0,0.019908608728838484,0.02,
JP IL: 7-10,JPY,real,0.4093390720864834,Cashflow,Linkers,2026-05-31,8.20711235942106,0.6800532377406519,0.0057370955838715815,9767.777226324913,1.2627015958064245,0.0,0.0,0.0,,0.6328,0.6,-0.22919802349738821,0.5163319101063162,-0.0836680898936838,0.1703,0.04666666666666669,0.5163319101063162,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.042294558112198954,0.014480874146028722,0.6586422599317219,0.07183434571335567,0.02834111276054152,0.004205617849795212,0.0010740534152463275,0.0,0.03681582802040628,0.027416666666666645,0.032159378715408415,0.011089012329561276,0.08562923486495255,0.0507480313962565,0.01800947902443406,0.0047455442826905584,0.000695705796429316,0.0,0.026570164502453864,0.020839279360084006,0.030543172253559625,0.009921035741271567,0.05896953457211129,0.04313443431142683,0.01221808304288019,0.0050521941556406595,0.0005065319870208101,0.0,0.02484372397747614,0.020419553393252743,0.029939584503518857,0.009467895492561329,0.05016255510762657,0.040709785049837466,0.010457118755669903,0.005123677778918915,0.00044347405055130806,0.0,0.024235184436909085,0.02027968309083117,0.025583943660696773,0.005474454569310616,0.02960584147897416,0.03110593258887473,0.005266585483084425,0.0003173581776123043,0.0,0.01988724610479009,0.02,
JP T,JPY,nominal,2.5919845130328154,composite,Conventional,2026-05-31,9.480238128062007,8.503743940295994,-0.009643042757483187,5292271.049967377,0.9928485958480637,0.0,0.0,0.0,,2.8142,2.6,-0.2125724442097019,2.5314646343276217,-0.06853536567237864,0.17544452999360957,0.038246747948090444,2.5314646343276217,0.5913373499098472,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.003921568627450967,0.0053842388644149706,0.03703715199927896,0.009363762186012458,0.650275953220588,0.0664279388609613,0.02834111276054152,0.025919845130328148,0.009752650445313238,0.0,0.0009803898596408374,0.027416666666666645,0.03508901323659652,0.013958841675297791,0.08871063580869991,0.05373042710890323,0.018009479024434064,0.026129455676154777,0.006333510528375129,0.0,0.0023114117277689725,0.02083927936008401,0.032583567490740685,0.011920600753913784,0.06106621179324673,0.04519975926705596,0.01221808304288019,0.026016576009715502,0.004623940569906075,0.0,0.0017317259565213707,0.020419553393252746,0.03144985023986111,0.010948142292896685,0.05170247506840111,0.04223584381433716,0.010457118755669903,0.025782599454235732,0.004054083917083056,0.0,0.001437706899810764,0.020279683090831165,0.028229016954713235,0.008067663681091412,0.03226128760943755,0.03376524758931999,0.025314646343276216,0.0029143706114370203,0.0,-7.513037997651833e-05,0.019999999999999997,
JP T: 1-10,JPY,nominal,1.9119188967263305,composite,Conventional,2026-05-31,4.936175623205945,4.755884312116116,-0.008495158443433532,3612922.321388075,0.45334071662242165,0.0,0.0,0.0,,2.8142,2.6,-0.8937859448302361,2.3667017775475814,-0.23329822245241896,0.21166272674375153,0.0422085991579856,2.3667017775475814,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.005384238864414969,0.024074474601962513,-0.0032530054973193188,0.629647960523406,0.05309788476184897,0.028341112760541524,0.019119188967263303,0.00830135646908381,0.0,-0.0034242084812757326,0.02741666666666665,0.02430069649809547,0.0033907562218621285,0.07736344245094913,0.04274781840639125,0.018009479024434064,0.02164766193095893,0.005208548897556556,0.0,-0.0026047767909042068,0.020839279360084006,0.02520650411255136,0.004691159340665666,0.053485660504913136,0.037732562315899346,0.012218083042880192,0.022951864853217374,0.003662145111792929,0.0,-0.001456975118311381,0.020419553393252746,0.02524358476630816,0.004865236226638753,0.04537434892833785,0.03596467868569799,0.010457118755669905,0.023190249160636854,0.0031466771832050536,0.0,-0.0011396578391081227,0.020279683090831165,0.025782759101505112,0.005669371668142323,0.029805436588177657,0.03130581849950625,0.02366701777547581,0.002115741326029303,0.0,-5.0041575478564064e-05,0.02,
JP T: 1-3,JPY,nominal,1.3317427074071657,Cashflow,Conventional,2026-05-31,1.9205924553790739,1.89791498886598,-0.009281584954744395,992845.6823260604,0.07524998437879461,0.0,0.0,0.0,,2.8142,2.6,-1.47317570763809,2.2276177736613723,-0.37238222633862783,0.2841679500163745,0.032911609969433986,2.2276177736613723,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.014766734630169198,-0.012312367948574043,0.6148362062630426,0.04352635308196939,0.02834111276054152,0.013317427074071657,0.0049164029430912625,0.0,-0.003469087341297694,0.027416666666666645,0.018136604594717998,-0.0026475027166472653,0.07088002669685367,0.03647271441917521,0.01800947902443406,0.017830814872215585,0.0027705186608891303,0.0,-0.0024632613876981457,0.020839279360084006,0.020442959308995867,2.293754139204296e-05,0.04859071873114584,0.0329108161263556,0.01221808304288019,0.020348021304414658,0.0016975765197880638,0.0,-0.0016018125918787485,0.020419553393252743,0.021007433357715932,0.0007132850716777828,0.04105502024731189,0.03168422933875936,0.010457118755669903,0.020990740115147673,0.0013399291394210419,0.0,-0.0013218079673452676,0.02027968309083117,0.02290081211530072,0.002843933446373237,0.02691218784908611,0.02840835442233347,0.022276177736613723,0.0006246343786869979,0.0,-1.3602762848563543e-05,0.02,
JP T: 10+,JPY,nominal,4.055066125177086,composite,Conventional,2026-05-31,19.256256994295846,16.56682546567726,-0.012112581567394158,1679348.7285793023,2.153536680608191,0.0,0.0,0.0,,2.8142,2.5999999999999996,1.2529787067444795,2.8859326449711675,0.2859326449711678,0.09752531687715786,0.02972328856966949,2.8859326449711675,0.5913373499098471,0.05180387569223166,0.027583863620569856,0.019635103755970548,0.0039215686274509665,0.00538423886441497,0.0649248359071575,0.03650726181246575,0.6946546662256748,0.09510599076310337,0.028341112760541513,0.04055066125177084,0.01287493964730119,0.0,0.010456367893166285,0.02741666666666664,0.05829881456696651,0.03669484116085748,0.11312279480202976,0.0773582248694937,0.018009479024434057,0.03577151059084423,0.008753733867054735,0.0,0.01288801617745481,0.020839279360084003,0.04845445630125144,0.027473898177247658,0.07737488103624383,0.061264559915017794,0.01221808304288019,0.03260994352027795,0.006693130976931507,0.0,0.008591843270715873,0.020419553393252743,0.04480190433099013,0.024034803051131454,0.06531669812696479,0.05572752192072937,0.010457118755669901,0.03135973783008919,0.006006263346890432,0.0,0.006982605607940444,0.02027968309083117,0.033491854536519955,0.013227308369137115,0.037544763769996416,0.03905642154577176,0.028859326449711675,0.004632528086808281,0.0,-0.00012910600769755966,0.02,
JP T: 10-20,JPY,nominal,3.5734433750726806,Cashflow,Conventional,2026-05-31,14.940755428343541,13.567045595949729,-0.0035350094671706997,1088586.1531389304,1.8581620141370248,0.0,0.0,0.0,,2.8142,2.6,0.7627783845398515,2.772926439992024,0.17292643999202406,0.14033000000000007,0.03500000000000014,2.772926439992024,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.0577352946883003,0.02950957387132802,0.683213680755391,0.08771268994586601,0.02834111276054152,0.0357344337507268,0.01760961817217488,0.0,0.003569324720226863,0.027416666666666645,0.05010454126979447,0.02866784468565453,0.1045040263895829,0.06901637697925578,0.01800947902443406,0.03261405754286385,0.011179042065378652,0.0,0.0056953540420281445,0.020839279360084006,0.04306912612758507,0.022196333516948608,0.07184100264951532,0.05581343133007621,0.01221808304288019,0.030466185971392046,0.007963754011980536,0.0,0.0042328651788654525,0.020419553393252743,0.040342764261604325,0.019664295490030792,0.06077000237965424,0.051221752094089856,0.010457118755669903,0.029553878780901436,0.006891991327514498,0.0,0.0035626399089883076,0.02027968309083117,0.03247773035850267,0.012233068978924067,0.03652666263441828,0.038036837080941854,0.027729264399920243,0.004748465958582424,0.0,-0.00012751333449667612,0.02,
JP T: 20+,JPY,nominal,4.942542547341314,Cashflow,Conventional,2026-05-31,27.208343744278572,22.09445867131167,-0.02791829879464689,590762.5754403718,2.6978175563370845,0.0,0.0,0.0,,2.8142,2.6,2.1562608461359605,3.0941668748855715,0.4941668748855714,0.018649999999999167,0.020000000000000018,3.0941668748855715,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.07817285692886067,0.04940175871087105,0.7157367368899019,0.10872947544243661,0.02834111276054152,0.04942542547341314,0.004150444061405733,0.0,0.023146981933067634,0.027416666666666645,0.07339823490463471,0.05148602390916768,0.1290044236338952,0.09272957790101422,0.01800947902443406,0.0415896849473623,0.004284667897834035,0.0,0.026141788048490433,0.020839279360084006,0.058377894414717746,0.03719875897638403,0.08757204591327916,0.07130924341942535,0.01221808304288019,0.036560201848109014,0.004351779816048187,0.0,0.016624043328560045,0.020419553393252743,0.05301867082270961,0.032088248226897154,0.07369480168128772,0.06403021211544035,0.010457118755669903,0.034687357481691244,0.004374150455452903,0.0,0.013284506674226204,0.02027968309083117,0.03536056048311805,0.01505937302266469,0.03942079797520859,0.04093518905155369,0.030941668748855716,0.004418891734262338,0.0,-0.00013204079413298153,0.02,
JP T: 3-5,JPY,nominal,1.7476568826741872,Cashflow,Conventional,2026-05-31,3.9384244555118793,3.844371266621653,-0.0012411756023642242,1003508.3072752805,0.2744979160645697,0.0,0.0,0.0,,2.8142,2.6,-1.0653019417234486,2.3222291004980344,-0.27777089950196565,0.20709067604252263,0.045307877722440715,2.3222291004980344,0.5913373499098471,0.05180387569223166,0.02758386362056986,0.01963510375597055,0.0039215686274509665,0.00538423886441497,0.020984696576875628,-0.00626033263666903,0.6247310813491547,0.04992053898934801,0.02834111276054152,0.01747656882674187,0.007339381304335902,0.0,-0.003863157320906585,0.027416666666666645,0.021931435122038545,0.0010698606372583352,0.07487144415308444,0.04033588786727882,0.01800947902443406,0.02054409380694918,0.004540592168506743,0.0,-0.0031667996242298324,0.020839279360084006,0.023478995135538083,0.002998219440338623,0.05171050015587464,0.035983946490747654,0.01221808304288019,0.022177717405964765,0.0031411976005921633,0.0,-0.0018623032299300846,0.020419553393252743,0.023746364701987765,0.0033977757948238096,0.04384773079270898,0.03445180201336151,0.010457118755669903,0.022525908605636625,0.0026747327446206364,0.0,-0.001477211747016427,0.02027968309083117,0.024964094037657928,0.004866758860448961,0.02898356107309974,0.030482745547405266,0.023222291004980345,0.0017418030326775838,0.0,-3.946192939985327e-05,0.02,
